Item,Open,Close,Volume
182,0.3197374589779653,0.3219626168224299,0.00031250727536597753
183,0.3155180496952649,0.3093457943925234,0.0009638567421871294
184,0.34646038443506794,0.34859813084112146,0.0007912519603147991
185,0.33005157055789963,0.31915887850467284,0.00051104604586572
186,0.3187998124706985,0.32102803738317753,0.00040000270097965225
187,0.31317393342709804,0.31214953271028034,0.0009118141538178704
188,0.3155180496952649,0.31775700934579443,0.0004340213537307491
189,0.3202062822315987,0.3107476635514018,0.000400227322073464
190,0.323019221753399,0.3252336448598131,0.0007993069575015653
191,0.31176746366619784,0.2990654205607477,0.001267259658426194
192,0.2991092358180966,0.30140186915887845,0.00041955406003573435
193,0.3061415846225973,0.29953271028037387,0.0007300855174029377
194,0.297233942803563,0.29953271028037387,0.0007723609025118467
195,0.30895452414439756,0.2864485981308411,0.0006300960732127151
196,0.3009845288326301,0.30327102803738315,0.001000123301129882
197,0.3000468823253633,0.2757009345794392,0.0010976266560063315
198,0.2991092358180966,0.30140186915887845,0.0005368122043928501
199,0.2873886544772621,0.2780373831775701,0.00022101359428245373
200,0.27801218940459443,0.28037383177570097,0.001209558313746417
201,0.27988748241912803,0.2672897196261682,0.0013747845045937236
202,0.31082981715893104,0.3130841121495327,0.0009109173646961616
203,0.2967651195499296,0.29439252336448596,0.0006282202751726948
204,0.29442100328176274,0.2967289719626168,0.00033875742877826433
205,0.27988748241912803,0.25934579439252337,0.0005145213156190338
206,0.29160806375996245,0.2939252336448598,0.00028399226322665304
207,0.2658227848101266,0.2481308411214953,0.0007862992771029424
208,0.24191279887482414,0.24439252336448603,0.00046470374751866466
209,0.250351617440225,0.22336448598130842,0.000896854388970008
210,0.2498827941865917,0.25233644859813087,0.0009238979210381733
211,0.24519456165025783,0.23364485981308414,0.0008299664653667151
212,0.2526957337083919,0.2551401869158878,0.00032579212971809644
213,0.2498827941865917,0.2341121495327103,0.0013465178470977457
214,0.23956868260665726,0.24205607476635516,0.00033142460959877215
215,0.23769338959212377,0.22663551401869153,0.0006661168203924284
216,0.2311298640412564,0.23364485981308414,0.0013541888693581092
217,0.22644163150492264,0.21028037383177567,0.0003152222239074078
218,0.21237693389592122,0.2149532710280374,0.0013178680623021342
219,0.19174871073605254,0.1728971962616822,0.0011640288894709295
220,0.20721987810595405,0.2098130841121495,0.0016324647376539454
221,0.20253164556962028,0.18878504672897195,0.001029171470506971
222,0.20300046882325368,0.20560747663551404,8.700804022144169e-05
223,0.21331458040318801,0.20233644859813082,0.00021316796090765547
224,0.21003281762775433,0.21261682242990654,0.0005733466133946385
225,0.21003281762775433,0.1920560747663551,0.0015628644083895296
226,0.20862634786685424,0.21121495327102802,0.00046958014432130235
227,0.25832161275199245,0.20560747663551404,0.00035102089287361663
228,0.24706985466479142,0.24953271028037383,0.0004389706464355294
229,0.1964369432723863,0.18457943925233644,0.000667238230607949
230,0.18706047819971872,0.1897196261682243,0.001155561098047611
231,0.19127988748241914,0.18691588785046725,0.001100008487227505
232,0.19127988748241914,0.1939252336448598,0.00038928869861821645
233,0.19268635724331923,0.17990654205607476,0.00032235669842293037
234,0.19409282700421943,0.19672897196261685,0.000656842088284926
235,0.18518518518518517,0.18037383177570093,0.0008941055353578137
236,0.1819034224097515,0.18457943925233644,0.0006474715743525151
237,0.17721518987341772,0.16355140186915884,0.0006575074752986702
238,0.17440225035161744,0.17710280373831772,0.000495148805811232
239,0.17440225035161744,0.1728971962616822,9.185561771392993e-05
240,0.17487107360525084,0.1775700934579439,0.0003721751141500686
241,0.17721518987341772,0.1775700934579439,0.00013358089304969247
242,0.180028129395218,0.18271028037383175,0.0009191325633422879
243,0.18893577121425226,0.18224299065420557,0.0007019858423804726
244,0.20112517580872008,0.20373831775700935,0.0008212638813283559
245,0.22878574777308952,0.21121495327102802,1.8148536753220083e-05
246,0.24660103141115802,0.24906542056074765,0.0001367900079975086
247,0.23675574308485697,0.2289719626168224,0.0009038464621883216
248,0.24706985466479142,0.24953271028037383,0.000468183255405824
249,0.24660103141115802,0.24205607476635516,9.687017767993104e-05
250,0.24472573839662443,0.24719626168224296,0.0002189258895501581
251,0.2311298640412564,0.2289719626168224,0.0002575174887205545
252,0.230661040787623,0.23317757009345796,0.0005446595330211866
253,0.22597280825128924,0.2182242990654205,0.00010333163654078746
254,0.22691045475855603,0.22943925233644857,0.0002918921447146737
255,0.22175339896858887,0.19626168224299068,0.0008020066487611518
256,0.21331458040318801,0.21588785046728975,0.0002905952757579493
257,0.20346929207688697,0.1775700934579439,0.0016870366443022017
258,0.18424753867791843,0.18691588785046725,0.0005678878970016286
259,0.18424753867791843,0.16822429906542052,0.0009174915579173085
260,0.17721518987341772,0.17990654205607476,0.00018535986949376116
261,0.16783872480075013,0.15186915887850466,0.001007093336052199
262,0.16783872480075013,0.1705607476635514,0.0002643519033598153
263,0.15752461322081573,0.12710280373831773,0.0004912793896102863
264,0.13502109704641352,0.1378504672897196,0.0020616622474417413
265,0.11626816690107827,0.09112149532710279,0.0012704696210007792
266,0.09048288795124237,0.0934579439252336,0.0013229716230788908
267,0.10829817158931082,0.06682242990654202,0.0013604155356039247
268,0.15002344116268168,0.152803738317757,0.0011124168955003737
269,0.1959681200187529,0.1616822429906542,0.001795228572737014
270,0.24660103141115802,0.24906542056074765,0.003390600315348334
271,0.3023909985935302,0.25981308411214954,0.004054551449345709
272,0.33192686357243323,0.3341121495327103,0.004237348943116478
273,0.25879043600562585,0.20841121495327097,0.0005155842395874864
274,0.22175339896858887,0.22429906542056077,0.0014481745731427897
275,0.22175339896858887,0.18691588785046725,0.001712820602991483
276,0.21143928738865442,0.21401869158878506,0.0007696561254916456
277,0.1964369432723863,0.1728971962616822,0.003326317148806488
278,0.22175339896858887,0.22429906542056077,0.0010705246376910983
279,0.2320675105485232,0.20560747663551404,0.0011014384335869783
280,0.2147210501640881,0.21728971962616817,0.0003065933833979603
281,0.22644163150492264,0.2219626168224299,0.0019405855444898257
282,0.23300515705579,0.23551401869158872,0.0017220360012251484
283,0.2686357243319269,0.2429906542056075,0.0010177183376028792
284,0.27801218940459443,0.28037383177570097,0.0016215574763891547
285,0.27426160337552746,0.258411214953271,0.0009001898003064202
286,0.3328645100796999,0.33504672897196264,0.0001816743883017103
287,0.34833567744960153,0.2794392523364486,0.0017751660947391641
288,0.3066104078762307,0.30887850467289724,0.0014249589235638843
289,0.33098921706516643,0.311214953271028,0.0009098357929387887
290,0.3342709798406001,0.33644859813084116,0.0014587504123408622
291,0.3178621659634318,0.28037383177570097,0.0008682868239709993
292,0.29395218002812934,0.29626168224299065,4.636518426982105e-05
293,0.2827004219409283,0.27383177570093453,0.0006818877640583204
294,0.29395218002812934,0.29626168224299065,0.0021470920066191173
295,0.2991092358180966,0.28785046728971964,0.0006131206519079307
296,0.27988748241912803,0.28224299065420555,0.0005533934792500026
297,0.27519924988279415,0.2714953271028038,0.0005039217428714266
298,0.2827004219409283,0.2850467289719626,0.0006118746405573524
299,0.27566807313642755,0.26869158878504673,0.0006806120857708234
300,0.27426160337552746,0.2766355140186916,0.00010103880613036944
301,0.26254102203469293,0.2429906542056075,0.0007265322659868665
302,0.2658227848101266,0.26822429906542056,0.0010971884329667064
303,0.27566807313642755,0.26168224299065423,0.00010180167022256028
304,0.2691045475855603,0.2714953271028038,0.0015080297374428521
305,0.263947491795593,0.2546728971962616,0.0010453653799306444
306,0.2644163150492264,0.26682242990654204,0.0006494160301608327
307,0.263947491795593,0.26168224299065423,0.00031488147794622923
308,0.25925925925925924,0.26168224299065423,8.881772337347218e-05
309,0.2545710267229255,0.25233644859813087,0.0004150099329265843
310,0.2531645569620253,0.255607476635514,0.0005547005197279562
311,0.24050632911392406,0.24065420560747663,0.0003837960771544424
312,0.22972339428035632,0.23224299065420562,7.380625329269466e-05
313,0.17533989685888418,0.1383177570093458,0.00068293458311816
314,0.15236755743084857,0.15514018691588782,0.006481813770089603
315,0.15564932020628225,0.1467289719626168,0.0013278336102264538
316,0.146741678387248,0.1495327102803738,0.000675074540088287
317,0.14205344585091417,0.13691588785046727,0.0009999410613745253
318,0.13502109704641352,0.1378504672897196,0.001406681547541761
319,0.11861228316924516,0.11214953271028033,0.0006132393196556048
320,0.10970464135021096,0.1126168224299065,0.0010309133435174734
321,0.10876699484294422,0.10046728971962615,0.00031861103573027334
322,0.13127051101734644,0.13411214953271028,0.00015589721062658182
323,0.12283169245194558,0.11401869158878503,0.000724571705269936
324,0.1209563994374121,0.12383177570093457,0.00010488025064793487
325,0.11251758087201125,0.10747663551401865,0.000342995562623769
326,0.11767463666197842,0.1205607476635514,0.0006201644303591595
327,0.1279887482419128,0.11542056074766355,0.00015030033107020838
328,0.13267698077824658,0.13551401869158874,0.0002001111181564247
329,0.14158462259728083,0.1378504672897196,0.00023239298365763372
330,0.1373652133145804,0.14018691588785043,0.00016338684075835767
331,0.136896390060947,0.13551401869158874,0.00014346422117740933
332,0.13220815752461323,0.13504672897196263,0.00042174008947324564
333,0.136896390060947,0.1378504672897196,0.0003338411935174789
334,0.146741678387248,0.1495327102803738,0.0002064564521499143
335,0.14767932489451474,0.14719626168224298,0.0004671194838106023
336,0.15518049695264885,0.15794392523364487,0.00021541925760638756
337,0.1397093295827473,0.13457943925233645,0.0005363731337264558
338,0.1401781528363807,0.14299065420560747,0.00024717983264459947
339,0.1373652133145804,0.12476635514018691,0.00030262309961149155
340,0.1275199249882794,0.13037383177570094,0.0010110941344023553
341,0.12564463197374587,0.11915887850467288,0.000218093520062901
342,0.11626816690107827,0.11915887850467288,0.00040765168494401907
343,0.11626816690107827,0.08878504672897197,0.0012050862349126405
344,0.10923581809657756,0.11214953271028033,7.238732608121995e-07
345,0.11251758087201125,0.11168224299065421,0.00026175901307313554
346,0.15471167369901545,0.1574766355140187,0.0011720406576924715
347,0.1631504922644163,0.12616822429906538,0.0009947357853854766
348,0.12330051570557898,0.12616822429906538,0.001008354604684621
349,0.10970464135021096,0.10514018691588783,0.0004395012607929866
350,0.10736052508204408,0.11028037383177569,0.0006389529253230507
351,0.1045475855602438,0.10280373831775697,0.00027440560446812147
352,0.09517112048757614,0.09813084112149528,8.81904795643375e-05
353,0.10314111579934365,0.09626168224299064,0.0003886097495761666
354,0.09751523675574308,0.10046728971962615,0.00020415429784503616
355,0.11345522737927799,0.108411214953271,0.0
356,0.10923581809657756,0.11214953271028033,0.00037451880216663266
357,0.09985935302390997,0.09813084112149528,7.099213241927956e-05
358,0.09563994374120954,0.09859813084112146,0.0006515452686048143
359,0.09282700421940926,0.09579439252336447,8.943225278107036e-05
360,0.09282700421940926,0.09579439252336447,9.362376715427447e-05
361,0.10314111579934365,0.09579439252336447,0.00015766790294723367
362,0.09610876699484294,0.09906542056074763,8.126197835370646e-05
363,0.09751523675574308,0.09579439252336447,0.0001366111587492283
364,0.09985935302390997,0.10280373831775697,0.000157678922095232
365,0.10314111579934365,0.09813084112149528,0.00017769139011370502
366,0.09517112048757614,0.09813084112149528,0.0006801619959564308
367,0.08579465541490855,0.08878504672897197,8.972468401641019e-05
368,0.08579465541490855,0.08878504672897197,0.0002277251030401949
369,0.08813877168307549,0.08317757009345794,0.00040183866056152487
370,0.08110642287857478,0.08411214953271029,0.00020949434649037202
371,0.09048288795124237,0.07616822429906539,0.0007046846860132899
372,0.06563525550867322,0.06869158878504672,0.0007832198490507987
373,0.06000937646507265,0.05654205607476631,0.0009128033342574111
374,0.07219878105954053,0.07523364485981304,0.00018046482490220327
375,0.06704172526957336,0.06261682242990652,0.0011688315427446554
376,0.06469760900140648,0.06775700934579437,0.00028001265554572415
377,0.062353492733239535,0.06495327102803738,0.0003247224247354911
378,0.07407407407407407,0.07710280373831774,0.0008681732419839397
379,0.06610407876230662,0.060747663551401876,0.0010384487454947807
380,0.062353492733239535,0.06542056074766356,0.0003467293585416586
381,0.07501172058134081,0.057009345794392485,0.0004590373625672249
382,0.07923112986404124,0.0822429906542056,0.0008845578674306607
383,0.09657759024847629,0.07476635514018692,0.0005668283635402524
384,0.09939052977027657,0.10233644859813085,0.0005620392722948322
385,0.11533052039381153,0.10373831775700931,0.0007421091031226344
386,0.11673699015471167,0.11962616822429906,0.002012943203634127
387,0.09751523675574308,0.08504672897196258,0.0003353575978074005
388,0.09751523675574308,0.10046728971962615,6.995378962713092e-05
389,0.08345053914674166,0.07196261682242988,0.0033759372198696566
390,0.08391936240037506,0.08691588785046728,0.0001189762838180834
391,0.09142053445850912,0.0864485981308411,0.0004530853273945982
392,0.09704641350210969,0.09999999999999998,0.0006797246205435748
393,0.1111111111111111,0.0934579439252336,0.0005517804455084035
394,0.10267229254571025,0.10560747663551401,0.00015602944040256158
395,0.09282700421940926,0.07476635514018692,0.0015613539374869918
396,0.10079699953117671,0.10373831775700931,0.0011214288633094548
397,0.09517112048757614,0.0822429906542056,0.0009096577913172776
398,0.08251289263947492,0.08551401869158876,0.0008648556308096787
399,0.08110642287857478,0.07710280373831774,0.0002928584392314488
400,0.07641819034224095,0.07943925233644861,0.0002680297559109442
401,0.07641819034224095,0.07616822429906539,0.0003288393479530143
402,0.08345053914674166,0.0864485981308411,8.38387637317733e-05
403,0.08110642287857478,0.0803738317757009,0.00015829768963667568
404,0.08579465541490855,0.08878504672897197,0.00025252496705055
405,0.08110642287857478,0.07663551401869156,0.0007074962640063977
406,0.07594936708860756,0.07897196261682243,0.0003637997140445823
407,0.0778246601031411,0.07476635514018692,0.0005511176013749666
408,0.08157524613220812,0.08457943925233641,0.00011397698113392609
409,0.08110642287857478,0.07943925233644861,0.00029102417490311437
410,0.08251289263947492,0.08551401869158876,0.0012447424533050275
411,0.09798406000937643,0.0803738317757009,0.0006096148675909293
412,0.09517112048757614,0.09813084112149528,0.0003097516407396304
413,0.09048288795124237,0.08551401869158876,0.00011207490666406358
414,0.08579465541490855,0.08878504672897197,0.0008964568520152997
415,0.08579465541490855,0.0822429906542056,0.00010330366485740714
416,0.08579465541490855,0.08878504672897197,3.8294929801211064e-05
417,0.08860759493670883,0.08084112149532707,0.0007095653209497732
418,0.08438818565400841,0.08738317757009345,0.0007289242687292693
419,0.09376465072667606,0.0864485981308411,0.0005763667075729451
420,0.0947022972339428,0.09766355140186916,0.00042300644386628246
421,0.10314111579934365,0.09579439252336447,0.00034761512851536904
422,0.09798406000937643,0.10093457943925233,0.00041711967595487647
423,0.10314111579934365,0.09626168224299064,0.0004035254378320357
424,0.10220346929207685,0.10514018691588783,0.0002066514063068075
425,0.10220346929207685,0.09719626168224299,0.0002481902037533678
426,0.10079699953117671,0.10373831775700931,0.00017264970609109267
427,0.09985935302390997,0.09485981308411212,0.0003482788202755751
428,0.09751523675574308,0.10046728971962615,0.00026620142496999353
429,0.08673230192217535,0.0822429906542056,0.0003004277462795201
430,0.10079699953117671,0.10373831775700931,0.0001861905437274801
431,0.09704641350210969,0.08738317757009345,0.0002034660249085262
432,0.09892170651664323,0.10186915887850467,0.0006358234872915301
433,0.09892170651664323,0.0864485981308411,0.0003571729679637512
434,0.09095171120487577,0.09392523364485977,1.8142603365836372e-05
435,0.09657759024847629,0.08878504672897197,0.0002287914175157239
436,0.09376465072667606,0.09672897196261682,0.00021058100400835942
437,0.09376465072667606,0.08878504672897197,2.796490236617799e-05
438,0.08673230192217535,0.08971962616822426,0.0006783023028250234
439,0.09985935302390997,0.08971962616822426,0.0001774743976608152
440,0.10501640881387714,0.10794392523364482,8.900335363590528e-05
441,0.11017346460384436,0.10186915887850467,6.172757183300636e-05
442,0.10689170182841068,0.10981308411214952,0.00021911491031966762
443,0.10970464135021096,0.10467289719626166,0.0006618490196100052
444,0.10548523206751054,0.108411214953271,0.00016969657442754502
445,0.1209563994374121,0.10514018691588783,0.000878715176111248
446,0.15049226441631502,0.15327102803738318,0.0010374248123577068
447,0.19127988748241914,0.16214953271028038,0.0016298370946697326
448,0.24144397562119085,0.24392523364485985,0.0024332338513322104
449,0.19409282700421943,0.13598130841121492,0.0014644973218353665
450,0.22362869198312235,0.22616822429906536,0.0028994963844792515
451,0.2498827941865917,0.21962616822429903,0.0033266477232464374
452,0.3061415846225973,0.30841121495327106,0.0009605255689845629
453,0.3680262541022035,0.32056074766355136,0.004386954220236023
454,0.41397093295827475,0.4158878504672897,0.007800779509057722
455,0.4083450539146742,0.3742990654205608,0.005885196411376067
456,0.37646507266760426,0.37850467289719625,0.003242899655578958
457,0.33052039381153303,0.28037383177570097,0.0010286518752975122
458,0.3370839193624004,0.3392523364485981,0.0005626919449070398
459,0.4017815283638068,0.3518691588785047,0.0016196926974971326
460,0.43037974683544306,0.43224299065420557,0.005229055310429187
461,0.41584622597280824,0.352803738317757,0.00838433917739326
462,0.3684950773558368,0.3705607476635514,0.004303334144210678
463,0.3398968588842007,0.29439252336448596,0.001977998094824403
464,0.2855133614627286,0.28785046728971964,0.002626651260893045
465,0.3155180496952649,0.26121495327102806,0.0026909352750616594
466,0.37834036568213786,0.38037383177570094,0.0012703450198657212
467,0.4200656352555087,0.35560747663551406,0.007956112200256084
468,0.3708391936240038,0.3728971962616823,0.0019547290447590442
